parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mhz,measured_mhz,resource_applied,dvfs_enabled,region_wall_ms,dvfs_enable_ms,dvfs_disable_ms
5199,3,1300,0,4,4,35909.478618,35909.608328,0.129710,0x404f80,32,4800.000000,-1.000000,0,0,0.205369,1.200000,0.800000
5199,3,1300,1,4,4,35909.478300,35909.627961,0.149661,0x404f80,40,4800.000000,-1.000000,0,0,0.205369,1.200000,0.800000
5199,3,1300,2,4,4,35909.478847,35909.683669,0.204822,0x404f80,16,4800.000000,-1.000000,0,0,0.205369,1.200000,0.800000
5199,3,1300,3,4,4,35909.478741,35909.680958,0.202217,0x404f80,24,4800.000000,-1.000000,0,0,0.205369,1.200000,0.800000
5200,4,1300,0,4,4,35909.739739,35909.783133,0.043394,0x405030,32,4800.000000,-1.000000,0,0,0.085406,1.200000,0.800000
5200,4,1300,1,4,4,35909.739836,35909.772356,0.032520,0x405030,40,4800.000000,-1.000000,0,0,0.085406,1.200000,0.800000
5200,4,1300,2,4,4,35909.740234,35909.825145,0.084911,0x405030,16,4800.000000,-1.000000,0,0,0.085406,1.200000,0.800000
5200,4,1300,3,4,4,35909.739926,35909.824931,0.085005,0x405030,24,4800.000000,-1.000000,0,0,0.085406,1.200000,0.800000
5201,5,1300,0,4,4,35909.848142,35909.893616,0.045474,0x405097,32,4800.000000,-1.000000,0,0,0.088568,1.200000,0.800000
5201,5,1300,1,4,4,35909.848596,35909.886289,0.037693,0x405097,40,4800.000000,-1.000000,0,0,0.088568,1.200000,0.800000
5201,5,1300,2,4,4,35909.849037,35909.936414,0.087377,0x405097,16,4800.000000,-1.000000,0,0,0.088568,1.200000,0.800000
5201,5,1300,3,4,4,35909.849023,35909.936710,0.087687,0x405097,24,4800.000000,-1.000000,0,0,0.088568,1.200000,0.800000
5598,2,1400,0,4,4,38306.063321,38328.467026,14.531439,0x404f28,32,1912.378354,2537.142553,1,1,22.518354,1.200000,0.800000
5598,2,1400,1,4,4,38306.062870,38328.525278,21.519612,0x404f28,40,4800.000000,4445.821683,1,1,22.518354,1.200000,0.800000
5598,2,1400,2,4,4,38306.062810,38328.576193,19.672989,0x404f28,16,985.666307,943.883215,1,1,22.518354,1.200000,0.800000
5598,2,1400,3,4,4,38306.062700,38328.581054,19.494037,0x404f28,24,981.471899,940.882793,1,1,22.518354,1.200000,0.800000
5599,3,1400,0,4,4,38328.702243,38328.828906,0.126663,0x404f80,32,4800.000000,-1.000000,0,0,0.181915,1.200000,0.800000
5599,3,1400,1,4,4,38328.702301,38328.831564,0.129263,0x404f80,40,4800.000000,-1.000000,0,0,0.181915,1.200000,0.800000
5599,3,1400,2,4,4,38328.702779,38328.884158,0.181379,0x404f80,16,4800.000000,-1.000000,0,0,0.181915,1.200000,0.800000
5599,3,1400,3,4,4,38328.702540,38328.882249,0.179709,0x404f80,24,4800.000000,-1.000000,0,0,0.181915,1.200000,0.800000
5600,4,1400,0,4,4,38328.914252,38328.933790,0.019538,0x405030,32,4800.000000,-1.000000,0,0,0.028005,1.200000,0.800000
5600,4,1400,1,4,4,38328.914482,38328.942160,0.027678,0x405030,40,4800.000000,-1.000000,0,0,0.028005,1.200000,0.800000
5600,4,1400,2,4,4,38328.914155,38328.932551,0.018396,0x405030,16,4800.000000,-1.000000,0,0,0.028005,1.200000,0.800000
5600,4,1400,3,4,4,38328.914269,38328.932616,0.018347,0x405030,24,4800.000000,-1.000000,0,0,0.028005,1.200000,0.800000
5601,5,1400,0,4,4,38328.955542,38328.975429,0.019887,0x405097,32,4800.000000,-1.000000,0,0,0.031863,1.200000,0.800000
5601,5,1400,1,4,4,38328.955715,38328.987300,0.031585,0x405097,40,4800.000000,-1.000000,0,0,0.031863,1.200000,0.800000
5601,5,1400,2,4,4,38328.955599,38328.974091,0.018492,0x405097,16,4800.000000,-1.000000,0,0,0.031863,1.200000,0.800000
5601,5,1400,3,4,4,38328.955437,38328.973967,0.018530,0x405097,24,4800.000000,-1.000000,0,0,0.031863,1.200000,0.800000
5998,2,1500,0,4,4,40503.607201,40522.614519,14.250118,0x404f28,32,2002.755600,2379.940919,1,1,19.082218,1.200000,0.800000
5998,2,1500,1,4,4,40503.607020,40522.658999,18.547583,0x404f28,40,4800.000000,4579.575317,1,1,19.082218,1.200000,0.800000
5998,2,1500,2,4,4,40503.606956,40522.685020,16.197312,0x404f28,16,1118.819456,1148.564925,1,1,19.082218,1.200000,0.800000
5998,2,1500,3,4,4,40503.606798,40522.689016,16.145428,0x404f28,24,1112.546410,1147.497720,1,1,19.082218,1.200000,0.800000
5999,3,1500,0,4,4,40522.796326,40522.915494,0.119168,0x404f80,32,4800.000000,-1.000000,0,0,0.165205,1.200000,0.800000
5999,3,1500,1,4,4,40522.796309,40522.909377,0.113068,0x404f80,40,4800.000000,-1.000000,0,0,0.165205,1.200000,0.800000
5999,3,1500,2,4,4,40522.796347,40522.961514,0.165167,0x404f80,16,4800.000000,-1.000000,0,0,0.165205,1.200000,0.800000
5999,3,1500,3,4,4,40522.796326,40522.959233,0.162907,0x404f80,24,4800.000000,-1.000000,0,0,0.165205,1.200000,0.800000
6000,4,1500,0,4,4,40523.010707,40523.051750,0.041043,0x405030,32,4800.000000,-1.000000,0,0,0.070100,1.200000,0.800000
6000,4,1500,1,4,4,40523.011029,40523.037292,0.026263,0x405030,40,4800.000000,-1.000000,0,0,0.070100,1.200000,0.800000
6000,4,1500,2,4,4,40523.011069,40523.080708,0.069639,0x405030,16,4800.000000,-1.000000,0,0,0.070100,1.200000,0.800000
6000,4,1500,3,4,4,40523.011047,40523.080807,0.069760,0x405030,24,4800.000000,-1.000000,0,0,0.070100,1.200000,0.800000
6001,5,1500,0,4,4,40523.103595,40523.145905,0.042310,0x405097,32,4800.000000,-1.000000,0,0,0.071771,1.200000,0.800000
6001,5,1500,1,4,4,40523.103599,40523.134938,0.031339,0x405097,40,4800.000000,-1.000000,0,0,0.071771,1.200000,0.800000
6001,5,1500,2,4,4,40523.103611,40523.175366,0.071755,0x405097,16,4800.000000,-1.000000,0,0,0.071771,1.200000,0.800000
6001,5,1500,3,4,4,40523.103628,40523.175283,0.071655,0x405097,24,4800.000000,-1.000000,0,0,0.071771,1.200000,0.800000
6398,2,1600,0,4,4,42478.210700,42495.640811,11.322086,0x404f28,32,2215.272991,2828.763818,1,1,17.502544,1.200000,0.800000
6398,2,1600,1,4,4,42478.210491,42495.688574,16.978328,0x404f28,40,4800.000000,4391.051175,1,1,17.502544,1.200000,0.800000
6398,2,1600,2,4,4,42478.210438,42495.712819,15.101429,0x404f28,16,1293.247965,1254.203643,1,1,17.502544,1.200000,0.800000
6398,2,1600,3,4,4,42478.210275,42495.712167,14.889194,0x404f28,24,1275.310608,1253.420888,1,1,17.502544,1.200000,0.800000
6399,3,1600,0,4,4,42495.795090,42495.858891,0.063801,0x404f80,32,4800.000000,-1.000000,0,0,0.152451,1.200000,0.800000
6399,3,1600,1,4,4,42495.795393,42495.901021,0.105628,0x404f80,40,4800.000000,-1.000000,0,0,0.152451,1.200000,0.800000
6399,3,1600,2,4,4,42495.795748,42495.947541,0.151793,0x404f80,16,4800.000000,-1.000000,0,0,0.152451,1.200000,0.800000
6399,3,1600,3,4,4,42495.795662,42495.945345,0.149683,0x404f80,24,4800.000000,-1.000000,0,0,0.152451,1.200000,0.800000
6400,4,1600,0,4,4,42495.976808,42495.996326,0.019518,0x405030,32,4800.000000,-1.000000,0,0,0.063984,1.200000,0.800000
6400,4,1600,1,4,4,42495.976833,42496.004019,0.027186,0x405030,40,4800.000000,-1.000000,0,0,0.063984,1.200000,0.800000
6400,4,1600,2,4,4,42495.976905,42496.040707,0.063802,0x405030,16,4800.000000,-1.000000,0,0,0.063984,1.200000,0.800000
6400,4,1600,3,4,4,42495.976723,42496.040560,0.063837,0x405030,24,4800.000000,-1.000000,0,0,0.063984,1.200000,0.800000
6401,5,1600,0,4,4,42496.052873,42496.072533,0.019660,0x405097,32,4800.000000,-1.000000,0,0,0.066077,1.200000,0.800000
6401,5,1600,1,4,4,42496.052988,42496.084695,0.031707,0x405097,40,4800.000000,-1.000000,0,0,0.066077,1.200000,0.800000
6401,5,1600,2,4,4,42496.053263,42496.118950,0.065687,0x405097,16,4800.000000,-1.000000,0,0,0.066077,1.200000,0.800000
6401,5,1600,3,4,4,42496.052997,42496.118680,0.065683,0x405097,24,4800.000000,-1.000000,0,0,0.066077,1.200000,0.800000
6798,2,1700,0,4,4,44196.858996,44211.859562,9.099970,0x404f28,32,2273.956520,3343.733083,1,1,15.101450,1.200000,0.800000
6798,2,1700,1,4,4,44196.858544,44211.936914,14.673849,0x404f28,40,4800.000000,4420.712640,1,1,15.101450,1.200000,0.800000
6798,2,1700,2,4,4,44196.858641,44211.959994,13.229498,0x404f28,16,1487.203420,1453.416756,1,1,15.101450,1.200000,0.800000
6798,2,1700,3,4,4,44196.858620,44211.959761,12.948928,0x404f28,24,1467.585132,1452.916060,1,1,15.101450,1.200000,0.800000
6799,3,1700,0,4,4,44212.054045,44212.155014,0.100969,0x404f80,32,4800.000000,-1.000000,0,0,0.131768,1.200000,0.800000
6799,3,1700,1,4,4,44212.054750,44212.146433,0.091683,0x404f80,40,4800.000000,-1.000000,0,0,0.131768,1.200000,0.800000
6799,3,1700,2,4,4,44212.054628,44212.185813,0.131185,0x404f80,16,4800.000000,-1.000000,0,0,0.131768,1.200000,0.800000
6799,3,1700,3,4,4,44212.054545,44212.183072,0.128527,0x404f80,24,4800.000000,-1.000000,0,0,0.131768,1.200000,0.800000
6800,4,1700,0,4,4,44212.230239,44212.267112,0.036873,0x405030,32,4800.000000,-1.000000,0,0,0.055055,1.200000,0.800000
6800,4,1700,1,4,4,44212.230296,44212.256378,0.026082,0x405030,40,4800.000000,-1.000000,0,0,0.055055,1.200000,0.800000
6800,4,1700,2,4,4,44212.230312,44212.285294,0.054982,0x405030,16,4800.000000,-1.000000,0,0,0.055055,1.200000,0.800000
6800,4,1700,3,4,4,44212.230405,44212.285205,0.054800,0x405030,24,4800.000000,-1.000000,0,0,0.055055,1.200000,0.800000
6801,5,1700,0,4,4,44212.306435,44212.344211,0.037776,0x405097,32,4800.000000,-1.000000,0,0,0.056838,1.200000,0.800000
6801,5,1700,1,4,4,44212.306140,44212.335472,0.029332,0x405097,40,4800.000000,-1.000000,0,0,0.056838,1.200000,0.800000
6801,5,1700,2,4,4,44212.306189,44212.362715,0.056526,0x405097,16,4800.000000,-1.000000,0,0,0.056838,1.200000,0.800000
6801,5,1700,3,4,4,44212.306505,44212.362978,0.056473,0x405097,24,4800.000000,-1.000000,0,0,0.056838,1.200000,0.800000
7198,2,1800,0,4,4,45716.573205,45729.838389,7.129782,0x404f28,32,2639.792188,4103.252825,1,1,13.336060,1.200000,0.800000
7198,2,1800,1,4,4,45716.572972,45729.896786,13.090700,0x404f28,40,4800.000000,4298.677810,1,1,13.336060,1.200000,0.800000
7198,2,1800,2,4,4,45716.572907,45729.908846,11.055108,0x404f28,16,1740.247354,1757.486493,1,1,13.336060,1.200000,0.800000
7198,2,1800,3,4,4,45716.572786,45729.907990,10.904586,0x404f28,24,1718.132438,1757.366166,1,1,13.336060,1.200000,0.800000
7199,3,1800,0,4,4,45729.976954,45730.035952,0.058998,0x404f80,32,4800.000000,-1.000000,0,0,0.110544,1.200000,0.800000
7199,3,1800,1,4,4,45729.977560,45730.063936,0.086376,0x404f80,40,4800.000000,-1.000000,0,0,0.110544,1.200000,0.800000
7199,3,1800,2,4,4,45729.977574,45730.087498,0.109924,0x404f80,16,4800.000000,-1.000000,0,0,0.110544,1.200000,0.800000
7199,3,1800,3,4,4,45729.977664,45730.085200,0.107536,0x404f80,24,4800.000000,-1.000000,0,0,0.110544,1.200000,0.800000
7200,4,1800,0,4,4,45730.118131,45730.137617,0.019486,0x405030,32,4800.000000,-1.000000,0,0,0.045567,1.200000,0.800000
7200,4,1800,1,4,4,45730.118430,45730.144343,0.025913,0x405030,40,4800.000000,-1.000000,0,0,0.045567,1.200000,0.800000
7200,4,1800,2,4,4,45730.118380,45730.163646,0.045266,0x405030,16,4800.000000,-1.000000,0,0,0.045567,1.200000,0.800000
7200,4,1800,3,4,4,45730.118079,45730.163417,0.045338,0x405030,24,4800.000000,-1.000000,0,0,0.045567,1.200000,0.800000
7201,5,1800,0,4,4,45730.176212,45730.195251,0.019039,0x405097,32,4800.000000,-1.000000,0,0,0.029738,1.200000,0.800000
7201,5,1800,1,4,4,45730.176353,45730.205950,0.029597,0x405097,40,4800.000000,-1.000000,0,0,0.029738,1.200000,0.800000
7201,5,1800,2,4,4,45730.176283,45730.198875,0.022592,0x405097,16,4800.000000,-1.000000,0,0,0.029738,1.200000,0.800000
7201,5,1800,3,4,4,45730.176411,45730.198723,0.022312,0x405097,24,4800.000000,-1.000000,0,0,0.029738,1.200000,0.800000
7598,2,1900,0,4,4,47010.577629,47021.444622,8.272095,0x404f28,32,2778.620361,3121.932178,1,1,10.914790,1.200000,0.800000
7598,2,1900,1,4,4,47010.577509,47021.484591,10.708899,0x404f28,40,4800.000000,4320.087288,1,1,10.914790,1.200000,0.800000
7598,2,1900,2,4,4,47010.577388,47021.492178,9.264038,0x404f28,16,2160.510570,2158.905295,1,1,10.914790,1.200000,0.800000
7598,2,1900,3,4,4,47010.577455,47021.491066,9.197893,0x404f28,24,2136.040702,2156.816199,1,1,10.914790,1.200000,0.800000
7599,3,1900,0,4,4,47021.556825,47021.614530,0.057705,0x404f80,32,4800.000000,-1.000000,0,0,0.091342,1.200000,0.800000
7599,3,1900,1,4,4,47021.556952,47021.631107,0.074155,0x404f80,40,4800.000000,-1.000000,0,0,0.091342,1.200000,0.800000
7599,3,1900,2,4,4,47021.556761,47021.648103,0.091342,0x404f80,16,4800.000000,-1.000000,0,0,0.091342,1.200000,0.800000
7599,3,1900,3,4,4,47021.556957,47021.645501,0.088544,0x404f80,24,4800.000000,-1.000000,0,0,0.091342,1.200000,0.800000
7600,4,1900,0,4,4,47021.680638,47021.699355,0.018717,0x405030,32,4800.000000,-1.000000,0,0,0.037298,1.200000,0.800000
7600,4,1900,1,4,4,47021.680689,47021.704632,0.023943,0x405030,40,4800.000000,-1.000000,0,0,0.037298,1.200000,0.800000
7600,4,1900,2,4,4,47021.680565,47021.717549,0.036984,0x405030,16,4800.000000,-1.000000,0,0,0.037298,1.200000,0.800000
7600,4,1900,3,4,4,47021.680251,47021.716760,0.036509,0x405030,24,4800.000000,-1.000000,0,0,0.037298,1.200000,0.800000
7601,5,1900,0,4,4,47021.729995,47021.748904,0.018909,0x405097,32,4800.000000,-1.000000,0,0,0.037891,1.200000,0.800000
7601,5,1900,1,4,4,47021.730370,47021.757839,0.027469,0x405097,40,4800.000000,-1.000000,0,0,0.037891,1.200000,0.800000
7601,5,1900,2,4,4,47021.730319,47021.767777,0.037458,0x405097,16,4800.000000,-1.000000,0,0,0.037891,1.200000,0.800000
7601,5,1900,3,4,4,47021.730102,47021.767886,0.037784,0x405097,24,4800.000000,-1.000000,0,0,0.037891,1.200000,0.800000
7998,2,2000,0,4,4,48042.256896,48050.614288,6.446653,0x404f28,32,3437.743004,3881.719653,1,1,8.380857,1.200000,0.800000
7998,2,2000,1,4,4,48042.256544,48050.634120,8.271000,0x404f28,40,4800.000000,4299.205263,1,1,8.380857,1.200000,0.800000
7998,2,2000,2,4,4,48042.256603,48050.637294,7.152712,0x404f28,16,2958.530492,2975.131370,1,1,8.380857,1.200000,0.800000
7998,2,2000,3,4,4,48042.256477,48050.637334,7.233329,0x404f28,24,2897.170257,2877.565221,1,1,8.380857,1.200000,0.800000
7999,3,2000,0,4,4,48050.702912,48050.758058,0.055146,0x404f80,32,4800.000000,-1.000000,0,0,0.070038,1.200000,0.800000
7999,3,2000,1,4,4,48050.703284,48050.766643,0.063359,0x404f80,40,4800.000000,-1.000000,0,0,0.070038,1.200000,0.800000
7999,3,2000,2,4,4,48050.703168,48050.772950,0.069782,0x404f80,16,4800.000000,-1.000000,0,0,0.070038,1.200000,0.800000
7999,3,2000,3,4,4,48050.703266,48050.772369,0.069103,0x404f80,24,4800.000000,-1.000000,0,0,0.070038,1.200000,0.800000
8000,4,2000,0,4,4,48050.803680,48050.822309,0.018629,0x405030,32,4800.000000,-1.000000,0,0,0.027780,1.200000,0.800000
8000,4,2000,1,4,4,48050.803943,48050.825644,0.021701,0x405030,40,4800.000000,-1.000000,0,0,0.027780,1.200000,0.800000
8000,4,2000,2,4,4,48050.803757,48050.830555,0.026798,0x405030,16,4800.000000,-1.000000,0,0,0.027780,1.200000,0.800000
8000,4,2000,3,4,4,48050.803615,48050.831395,0.027780,0x405030,24,4800.000000,-1.000000,0,0,0.027780,1.200000,0.800000
8001,5,2000,0,4,4,48050.842496,48050.861006,0.018510,0x405097,32,4800.000000,-1.000000,0,0,0.027388,1.200000,0.800000
8001,5,2000,1,4,4,48050.842692,48050.867165,0.024473,0x405097,40,4800.000000,-1.000000,0,0,0.027388,1.200000,0.800000
8001,5,2000,2,4,4,48050.842380,48050.869636,0.027256,0x405097,16,4800.000000,-1.000000,0,0,0.027388,1.200000,0.800000
8001,5,2000,3,4,4,48050.842248,48050.869519,0.027271,0x405097,24,4800.000000,-1.000000,0,0,0.027388,1.200000,0.800000
