parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
400,4,100,3,4,4,31539.178467,31539.208484,0.030017,0x4056d3,24,100.000000,1,1,0.064287,1.200000,0.800000,cat,1,1,1,1,1892352,1892352,0,47042428928,47042519040,90112,47042428928,47042519040,90112,-1,-1,-1
401,5,100,0,4,4,31539.300708,31539.322186,0.021478,0x40573a,32,100.000000,1,1,0.050642,1.200000,0.800000,cat,1,1,1,1,1802240,1982464,180224,45873135616,45873225728,90112,45873135616,45873225728,90112,-1,-1,-1
401,5,100,1,4,4,31539.309195,31539.341189,0.031994,0x40573a,40,100.000000,1,1,0.050642,1.200000,0.800000,cat,15,7fff,1,1,30187520,30097408,-90112,32055001088,32055091200,90112,32055001088,32055091200,90112,-1,-1,-1
401,5,100,2,4,4,31539.320676,31539.351350,0.030674,0x40573a,48,100.000000,1,1,0.050642,1.200000,0.800000,cat,15,7fff,1,1,30818304,30908416,90112,34030075904,34030075904,0,34030075904,34030075904,0,-1,-1,-1
401,5,100,3,4,4,31539.328161,31539.348051,0.019890,0x40573a,24,100.000000,1,1,0.050642,1.200000,0.800000,cat,1,1,1,1,1892352,1712128,-180224,47042519040,47042609152,90112,47042609152,47042609152,0,-1,-1,-1
798,2,200,0,4,4,62741.251150,63051.566536,165.602413,0x4055d2,32,100.000000,1,1,310.950400,1.200000,0.800000,cat,1,1,1,1,2072576,1712128,4145152,91565596672,92023005184,453083136,91565596672,92023005184,452993024,-1,-1,-1
798,2,200,1,4,4,62741.247404,63052.193097,306.961135,0x4055d2,40,100.000000,1,1,310.950400,1.200000,0.800000,cat,15,7fff,1,1,29827072,30638080,811008,64896319488,65243340800,346841088,64896319488,65243340800,346841088,-1,-1,-1
798,2,200,2,4,4,62741.242697,63052.115419,307.481450,0x4055d2,48,100.000000,1,1,310.950400,1.200000,0.800000,cat,15,7fff,1,1,30007296,30187520,180224,68409876480,68751040512,340533248,68409876480,68751040512,340533248,-1,-1,-1
798,2,200,3,4,4,62741.247151,63051.544762,160.380582,0x4055d2,56,100.000000,1,1,310.950400,1.200000,0.800000,cat,1,1,1,1,2072576,1802240,5136384,94179835904,94654816256,471826432,94179835904,94654816256,471736320,-1,-1,-1
799,3,200,0,4,4,63052.305363,63052.638344,0.332981,0x405623,32,100.000000,1,1,0.409215,1.200000,0.800000,cat,1,1,1,1,1622016,1622016,0,92023455744,92023816192,360448,92023455744,92023816192,360448,-1,-1,-1
