parallel_id,region_id,region_exec,thread_id,team_size,requested_threads,start_ms,end_ms,elapsed_ms,codeptr,cpu_id,target_mb_percent,resource_applied,resctrl_enabled,region_wall_ms,resctrl_enable_ms,resctrl_disable_ms,resource_kind,target_l3_ways,target_l3_mask,mon_valid,mon_l3_domains,mon_start_llc_occupancy_bytes,mon_end_llc_occupancy_bytes,mon_llc_occupancy_delta_bytes,mon_start_mbm_total_bytes,mon_end_mbm_total_bytes,mon_mbm_total_delta_bytes,mon_start_mbm_local_bytes,mon_end_mbm_local_bytes,mon_mbm_local_delta_bytes,mon_start_mbm_remote_bytes,mon_end_mbm_remote_bytes,mon_mbm_remote_delta_bytes
400,4,100,2,4,4,31759.858758,31759.897777,0.039019,0x4056d3,48,100.000000,1,1,0.066797,1.200000,0.800000,cat,7,7f00,1,1,30007296,30007296,0,20834615296,20834615296,0,20834615296,20834615296,0,-1,-1,-1
400,4,100,3,4,4,31759.838607,31759.862424,0.023817,0x4056d3,24,100.000000,1,1,0.066797,1.200000,0.800000,cat,1,1,1,1,2252800,2252800,0,47156150272,47156150272,0,47156150272,47156150272,0,-1,-1,-1
401,5,100,0,4,4,31759.974260,31759.994240,0.019980,0x40573a,0,100.000000,1,1,0.053057,1.200000,0.800000,cat,1,1,1,1,2433024,2433024,0,42610991104,42610991104,0,42610991104,42610991104,0,-1,-1,-1
401,5,100,1,4,4,31759.986941,31760.019023,0.032082,0x40573a,8,100.000000,1,1,0.053057,1.200000,0.800000,cat,7,fe,1,1,31088640,31088640,0,30944010240,30944100352,90112,30944010240,30944100352,90112,-1,-1,-1
401,5,100,2,4,4,31759.965966,31759.996715,0.030749,0x40573a,48,100.000000,1,1,0.053057,1.200000,0.800000,cat,7,7f00,1,1,30007296,30187520,180224,20834705408,20834705408,0,20834705408,20834705408,0,-1,-1,-1
401,5,100,3,4,4,31759.988600,31760.008212,0.019612,0x40573a,24,100.000000,1,1,0.053057,1.200000,0.800000,cat,1,1,1,1,2252800,2252800,0,47156150272,47156150272,0,47156150272,47156150272,0,-1,-1,-1
798,2,200,0,4,4,62833.743711,63150.237372,163.681898,0x4055d2,0,100.000000,1,1,317.141622,1.200000,0.800000,cat,1,1,1,1,2703360,2613248,90112,85123579904,85547286528,423436288,85123579904,85547286528,423436288,-1,-1,-1
798,2,200,1,4,4,62833.738959,63150.873386,311.638681,0x4055d2,40,100.000000,1,1,317.141622,1.200000,0.800000,cat,7,fe,1,1,31358976,29917184,90112,62664065024,62983421952,319176704,62664065024,62983421952,319176704,-1,-1,-1
798,2,200,2,4,4,62833.734105,63150.826716,314.270156,0x4055d2,48,100.000000,1,1,317.141622,1.200000,0.800000,cat,7,7f00,1,1,29917184,29466624,90112,41966059520,42178994176,212844544,41966059520,42178994176,212844544,-1,-1,-1
798,2,200,3,4,4,62833.731764,63150.212321,163.641638,0x4055d2,56,100.000000,1,1,317.141622,1.200000,0.800000,cat,1,1,1,1,2703360,2162688,270336,94251474944,94724743168,472997888,94251474944,94724743168,472997888,-1,-1,-1
799,3,200,0,4,4,63150.988673,63151.280783,0.292110,0x405623,0,100.000000,1,1,0.395019,1.200000,0.800000,cat,1,1,1,1,2703360,2162688,-540672,85547286528,85548007424,720896,85547286528,85548007424,720896,-1,-1,-1
799,3,200,1,4,4,63151.011921,63151.383692,0.371771,0x405623,40,100.000000,1,1,0.395019,1.200000,0.800000,cat,7,fe,1,1,30007296,30457856,450560,62983421952,62983962624,540672,62983421952,62983962624,540672,-1,-1,-1
