region_id,region,region_exec,measure_wall_ms,resctrl_wall_ms,delta_wall_ms,delta_wall_pct,measure_max_thread_ms,resctrl_max_thread_ms,delta_max_thread_ms,measure_mean_thread_ms,resctrl_mean_thread_ms,delta_mean_thread_ms,measure_imbalance_ms,resctrl_imbalance_ms,delta_imbalance_ms,measure_llc_miss_rate,resctrl_llc_miss_rate,delta_llc_miss_rate_pct_point,resctrl_target_mean,resctrl_target_min,resctrl_target_max,resctrl_applied_threads,resctrl_enabled_threads
4,mark_refine,900,0.031802000012248755,0.06285200000274926,0.03104999999050051,97.6353687772511,0.029225,0.054078,0.024853,0.022614125,0.0241266875,0.0015125625000000018,0.008953000000000003,0.033854,0.024901,0.7387867331156556,0.7118359112306658,-2.695082188498976,25.0,20.0,100.0,0,0
4,mark_refine,1000,0.030268000002251938,0.05409000001964159,0.023822000017389655,78.7035813916258,0.027999,0.046446,0.018447,0.022505625,0.02383025,0.0013246249999999994,0.008024,0.026222000000000002,0.018198000000000002,0.7494008901061281,0.668296215824733,-8.110467428139511,25.0,20.0,100.0,0,0
4,mark_refine,1100,0.030380000011064112,0.04971799999475479,0.01933799998369068,63.653719475470574,0.0281,0.042719,0.014619,0.022537625,0.0251659375,0.0026283125000000004,0.007873999999999999,0.020861,0.012987000000000002,0.7300845171731702,0.7047265002655337,-2.5358016907636505,25.0,20.0,100.0,0,0
4,mark_refine,1200,0.03259499999694526,0.04634000000078231,0.013745000003837049,42.169044347676646,0.029979,0.039117,0.009138,0.022585875000000002,0.0247704375,0.0021845624999999973,0.009838999999999997,0.017342,0.007503000000000003,0.7220615750978058,0.6778829302488608,-4.417864484894496,25.0,20.0,100.0,0,0
4,mark_refine,1300,0.03152600000612438,0.0485999999800697,0.01707399997394532,54.15847227884429,0.02896,0.041346,0.012386000000000001,0.0226148125,0.023808375,0.0011935624999999984,0.008829,0.021134,0.012305,0.7125769569041337,0.5715823466092572,-14.099461029487648,25.0,20.0,100.0,0,0
4,mark_refine,1400,0.03282900000340305,0.05723400000715628,0.02440500000375323,74.33976058126476,0.029914,0.05012,0.020206,0.024106125,0.0251903125,0.0010841875,0.008230999999999999,0.028471999999999997,0.020241,0.6885100337417865,0.5986645580741522,-8.984547566763435,25.0,20.0,100.0,0,0
4,mark_refine,1500,0.030313999974168837,0.03871600001002662,0.008402000035857782,27.71656674479545,0.028458,0.033558,0.005099999999999997,0.022359875,0.0227494375,0.0003895624999999993,0.008247,0.013416999999999998,0.0051699999999999975,0.6322625943479024,0.5450636394908841,-8.719895485701834,25.0,20.0,100.0,0,0
4,mark_refine,1600,0.03179199999431148,0.04504399999859743,0.013252000004285946,41.68344239637996,0.029652,0.04021,0.010558000000000001,0.022369625,0.023360375,0.0009907499999999986,0.009585,0.019999000000000003,0.010414000000000003,0.595983354441831,0.4690377324426792,-12.694562199915183,25.0,20.0,100.0,0,0
4,mark_refine,1700,0.030318999983137473,0.037114999984623864,0.006796000001486391,22.414987319061062,0.028462,0.032193,0.003730999999999998,0.0223351875,0.024097625,0.0017624375000000018,0.008359000000000002,0.010439,0.0020799999999999985,0.5774422735346358,0.43169298567756154,-14.574928785707431,25.625,20.0,100.0,0,0
4,mark_refine,1800,0.030311000009533018,0.031842000025790185,0.0015310000162571669,5.050971646516634,0.028535,0.027887,-0.0006480000000000027,0.022445375,0.0222208125,-0.0002245625000000008,0.008602000000000002,0.0076989999999999975,-0.0009030000000000045,0.5814376706096451,0.4086101317498608,-17.28275388597843,26.25,20.0,100.0,0,0
